author,bookImage,bookname,classno,isbn,loanCnt,publication_year,publisher
김형석, http://image.aladin.co.kr/product/13364/84/cover/8934980621_1.jpg,남아 있는 시간을 위하여,104,9788934980629,140,2018, 김영사
김형석,,백년을 살아보니,199,9791185716534,23,2017, 알피스페이스
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671328.jpg?type=m1&udate=20100414,한강,813,9788973378395,20,2007, 해냄출판사
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671310.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378081,129,2007, 해냄출판사
김주영, http://image.aladin.co.kr/product/2545/17/cover/8954621090_1.jpg,객주,813,9788954621090,78,2013, 문학동네
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671312.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378098,28,2007, 해냄출판사
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/805/02680599.jpg?type=m1&udate=20100414,한강,813,9788973378401,21,2007, 해냄출판사
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671313.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378104,130,2007, 해냄출판사
김성동, https://image.aladin.co.kr/product/15465/16/cover/k882533526_2.jpg,國手,813,9791160200485,1036,2018, 솔
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671317.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378142,120,2007, 해냄출판사
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671319.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378166,106,2007, 해냄출판사
崔明姬, https://bookthumb-phinf.pstatic.net/cover/060/485/06048538.jpg?type=m1&udate=20141127,혼불,813,9788993607024,41,2009, 매안
최인호, https://bookthumb-phinf.pstatic.net/cover/071/539/07153910.jpg?type=m1&udate=20150718,(최인호의) 인생,814,9788958661993,100,2013, 여백미디어
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671314.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378111,122,2007, 해냄출판사
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671315.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378128,116,2007, 해냄출판사
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671318.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378159,105,2007, 해냄출판사
권정현, https://image.aladin.co.kr/product/11884/76/cover/k722531030_1.jpg,칼과 혀,813,9791130614311,75,2017, 다산북스
趙廷來, https://bookthumb-phinf.pstatic.net/cover/026/713/02671316.jpg?type=m1&udate=20100414,(趙廷來 大河小說) 아리랑,813,9788973378135,120,2007, 해냄출판사
황석영, http://image.aladin.co.kr/product/11015/71/cover/8954645771_2.jpg,수인 =황석영 자전 /The prisoner,814,9788954645775,91,2017, 문학동네
이문열, https://bookthumb-phinf.pstatic.net/cover/043/497/04349795.jpg?type=m1&udate=20080107,초한지,813,9788937481598,103,2008, 민음사
崔明姬, https://bookthumb-phinf.pstatic.net/cover/060/485/06048539.jpg?type=m1&udate=20130719,혼불,813,9788993607031,31,2009, 매안
김주영, http://image.aladin.co.kr/product/2545/19/cover/8954621104_1.jpg,객주,813,9788954621106,119,2013, 문학동네
한수산, http://image.aladin.co.kr/product/8346/86/cover/8936434225_2.jpg,군함도,813,9788936434229,79,2016, 창비
한수산, http://image.aladin.co.kr/product/7492/7/cover/8936434217_2.jpg,군함도,813,9788936434212,71,2016, 창비
이문열, http://image.aladin.co.kr/product/4330/60/cover/8937437619_1.jpg,변경,813,9788937437618,116,2014, 민음사
김탁환, https://image.aladin.co.kr/product/11944/83/cover/8971998261_1.jpg,(소설) 대장 김창수,813,9788971998267,110,2017, 돌베개
이시형,,(이시형 박사의) 둔하게 삽시다,818,9788947542128,95,2017,
이승헌, https://bookthumb-phinf.pstatic.net/cover/124/515/12451517.jpg?type=m1&udate=20171221,나는 120살까지 살기로 했다,199,9788956993201,92,2017, 한문화
김주영, http://image.aladin.co.kr/product/3166/22/cover/8954622445_1.jpg,객주,813,9788954622448,93,2013, 문학동네
황석영, http://image.aladin.co.kr/product/11015/73/cover/895464578x_2.jpg,수인 =황석영 자전 /The prisoner,814,9788954645782,80,2017, 문학동네
崔明姬, https://bookthumb-phinf.pstatic.net/cover/060/485/06048540.jpg?type=m1&udate=20141127,혼불,813,9788993607048,97,2009, 매안
김진명저, https://bookthumb-phinf.pstatic.net/cover/001/517/00151727.jpg?type=m1&udate=20130629,제3의 시나리오,813,9788957574577,94,2004, 랜덤하우스중앙
하이옌, https://bookthumb-phinf.pstatic.net/cover/107/037/10703744.jpg?type=m1&udate=20160718,랑야방,823,9788947541077,79,2016, 마시멜로
김주영, http://image.aladin.co.kr/product/2652/94/cover/8954621317_1.jpg,객주,813,9788954621311,100,2013, 문학동네
이문열, https://bookthumb-phinf.pstatic.net/cover/043/497/04349796.jpg?type=m1&udate=20100414,초한지,813,9788937481604,81,2008, 민음사
김성동, https://image.aladin.co.kr/product/15465/18/cover/k802533526_2.jpg,國手,813,9791160200492,61,2018, 솔
박경리, http://image.aladin.co.kr/product/1889/99/cover/8960532428_1.jpg,토지,813,9788960532427,846,2012, 마로니에북스
조정래, https://bookthumb-phinf.pstatic.net/cover/063/664/06366463.jpg?type=m1&udate=20141128,허수아비춤,813,9788943103767,89,2010, 문학의문학
김진명저, https://bookthumb-phinf.pstatic.net/cover/001/517/00151760.jpg?type=m1&udate=20130629,제3의 시나리오,813,9788957574584,90,2004, 랜덤하우스중앙
김진명, https://bookthumb-phinf.pstatic.net/cover/062/300/06230022.jpg?type=m1&udate=20150718,몽유도원,813,9788993964103,98,2010, 새움출판사
崔明姬, https://bookthumb-phinf.pstatic.net/cover/060/485/06048541.jpg?type=m1&udate=20141127,혼불,813,9788993607055,79,2009, 매안
명진, http://image.aladin.co.kr/product/14551/72/cover/k852532546_1.jpg,"스님, 어떤 게 잘 사는 겁니까",220,9791130617114,36,2018, 다산북스
이근후, https://bookthumb-phinf.pstatic.net/cover/071/368/07136837.jpg?type=m1&udate=20180717,나는 죽을 때까지 재미있게 살고싶다,199,9788901154091,23,2013, 웅진씽크빅
김홍신,,인생견문록,814,9788965746232,74,2017, 해냄
김진명, https://bookthumb-phinf.pstatic.net/cover/029/533/02953370.jpg?type=m1&udate=20150715,킹 메이커,813,9788992037198,80,2007, for book
김주영, http://image.aladin.co.kr/product/2652/98/cover/8954621333_1.jpg,객주,813,9788954621335,85,2013, 문학동네
김주영, http://image.aladin.co.kr/product/2652/96/cover/8954621325_1.jpg,"객주 5 - 제2부 경상, 개정판",0,9788954621328,92,2013, 문학동네
조정래, http://image.aladin.co.kr/product/1185/80/cover/8965740037_1.jpg,황토,813,9788965740032,98,2011, 해냄출판사
김주영, http://image.aladin.co.kr/product/2759/73/cover/8954621597_1.jpg,객주,813,9788954621595,88,2013, 문학동네
박경리, http://image.aladin.co.kr/product/1889/99/cover/8960532436_1.jpg,토지,813,9788960532434,28,2012, 마로니에북스
이문열, http://image.aladin.co.kr/product/4330/62/cover/8937437627_1.jpg,변경,813,9788937437625,98,2014, 민음사
야마오카소하치, http://image.aladin.co.kr/product/55/58/cover/8949702924_2.jpg,대망,833,9788949702926,87,2005, 동서문화사
그레이엄앨리슨, http://image.aladin.co.kr/product/13054/43/cover/8984076775_1.jpg,예정된 전쟁,349,9788984076778,106,2018, 세종서적
이원호, https://image.aladin.co.kr/product/11609/91/cover/k102531018_1.jpg,영웅시대,813,9791159160608,92,2017, 한결미디어
이원호, https://image.aladin.co.kr/product/11609/94/cover/k122531018_1.jpg,영웅시대,813,9791159160615,14,2017, 한결미디어
김홍신, https://image.aladin.co.kr/product/11515/60/cover/8965746302_1.jpg,바람으로 그린 그림,813,9788965746300,65,2017, 해냄
고미숙,,나이듦 수업,199,9788974838645,76,2017, 서해문집
김진명, https://bookthumb-phinf.pstatic.net/cover/062/300/06230023.jpg?type=m1&udate=20150725,몽유도원,813,9788993964110,86,2010, 새움출판사
이원호, http://image.aladin.co.kr/product/2596/9/cover/8997449435_1.jpg,(천년恨) 대마도,813,9788997449439,81,2013, 맥스퍼블리싱
최인호, https://bookthumb-phinf.pstatic.net/cover/062/059/06205997.jpg?type=m1&udate=20170318,(최인호의) 인연,814,9788925535395,82,2010, 랜덤하우스코리아
김주영, http://image.aladin.co.kr/product/2759/74/cover/8954621600_1.jpg,객주,813,9788954621601,84,2013, 문학동네
김주영, http://image.aladin.co.kr/product/2759/75/cover/8954621619_1.jpg,객주,813,9788954621618,86,2013, 문학동네
나관중, https://bookthumb-phinf.pstatic.net/cover/001/559/00155982.jpg?type=m1&udate=20130203,(이문열 평역)三國志,823,9788937450518,951,2003, 민음사
김진명, http://image.aladin.co.kr/product/733/60/cover/8993964211_2.jpg,카지노,813,9788993964219,89,2010, 새움출판사
이원호, http://image.aladin.co.kr/product/10271/52/cover/k992536180_1.jpg,왕국의 비밀,813,9791159160356,81,2017, 한결미디어
이원호, http://image.aladin.co.kr/product/10271/50/cover/k812536189_1.jpg,왕국의 비밀,813,9791159160349,79,2017, 한결미디어
김승호, https://bookthumb-phinf.pstatic.net/cover/122/110/12211018.jpg?type=m1&udate=20170706,돈보다 운을 벌어라,325,9788965704768,61,2017, 쌤앤파커스
이원호, http://image.aladin.co.kr/product/2596/12/cover/8997449443_1.jpg,(천년恨) 대마도,813,9788997449446,83,2013, 맥스퍼블리싱
공지영, https://bookthumb-phinf.pstatic.net/cover/073/279/07327986.jpg?type=m1&udate=20131024,높고 푸른 사다리,813,9788984317475,109,2013, 한겨레출판
김진명, https://bookthumb-phinf.pstatic.net/cover/014/826/01482683.jpg?type=m1&udate=20150120,(김진명 장편소설)도박사,813,9788937209369,68,2004, 대산출판사
하이옌, http://image.aladin.co.kr/product/8928/60/cover/8947541095_1.jpg,랑야방,823,9788947541091,99,2016, 마시멜로
김진명, https://bookthumb-phinf.pstatic.net/cover/021/187/02118771.jpg?type=m1&udate=20120329,신의 죽음,813,9788937209475,77,2006, 대산출판사
이문열, https://bookthumb-phinf.pstatic.net/cover/044/067/04406705.jpg?type=m1&udate=20100414,초한지,813,9788937481611,86,2008, 민음사
홍명희, http://image.aladin.co.kr/product/170/54/cover/8958282614_1.jpg,임꺽정,813,9788958282617,94,2008, 사계절출판사
윤이수, http://image.aladin.co.kr/product/5491/63/cover/8970638628_2.jpg,구르미 그린 달빛,813,9788970638621,972,2015, 열림원
이원호, https://bookthumb-phinf.pstatic.net/cover/067/356/06735647.jpg?type=m1&udate=20111205,땅의 전쟁,813,9788957075869,85,2011, 자음과모음
김진명, https://bookthumb-phinf.pstatic.net/cover/021/187/02118772.jpg?type=m1&udate=20060411,신의 죽음,813,9788937209482,78,2006, 대산출판사
하이옌, http://image.aladin.co.kr/product/8763/40/cover/8947541087_1.jpg,랑야방,823,9788947541084,99,2016, 마시멜로
김훈, https://bookthumb-phinf.pstatic.net/cover/067/487/06748714.jpg?type=m1&udate=20111110,黑山,813,9788956251622,86,2011, 학고재
김진명, http://image.aladin.co.kr/product/675/57/cover/8993964181_1.jpg,최후의 경전,813,9788993964189,110,2010, 새움출판사
이원호, https://bookthumb-phinf.pstatic.net/cover/124/516/12451675.jpg?type=m1&udate=20170821,영웅시대,813,9791159160592,85,2017, 한결미디어
황석영, https://bookthumb-phinf.pstatic.net/cover/001/499/00149915.jpg?type=m1&udate=20150428,장길산,813,9788936430542,77,2004, 창비
이원호, https://bookthumb-phinf.pstatic.net/cover/067/356/06735646.jpg?type=m1&udate=20111205,땅의 전쟁,813,9788957075852,83,2011, 자음과모음
崔明姬, https://bookthumb-phinf.pstatic.net/cover/060/485/06048542.jpg?type=m1&udate=20141127,혼불,813,9788993607062,97,2009, 매안
다나카나오키, http://image.aladin.co.kr/product/14688/13/cover/k462532855_1.jpg,나는 당신이 오래오래 걸었으면 좋겠습니다,517,9791196273187,227,2018, 포레스트북스
김진명, https://bookthumb-phinf.pstatic.net/cover/016/051/01605196.jpg?type=m1&udate=20100414,살수,813,9788959246434,74,2005, 랜덤하우스중앙
마이클코넬리, http://image.aladin.co.kr/product/11214/98/cover/8925561980_1.jpg,다섯 번째 증인,843,9788925561981,77,2017, RHK(알에이치코리아)
야마오카소하치, http://image.aladin.co.kr/product/55/58/cover/8949702932_3.jpg,대망,833,9788949702933,76,2005, 동서문화사
김홍신, http://image.aladin.co.kr/product/5877/51/cover/8965744814_1.jpg,단 한 번의 사랑,813,9788965744818,85,2015, 해냄
김진명, https://bookthumb-phinf.pstatic.net/cover/014/826/01482682.jpg?type=m1&udate=20130516,(김진명 장편소설)도박사,813,9788937209376,76,2004, 대산출판사
이문열, http://image.aladin.co.kr/product/4330/62/cover/8937437635_1.jpg,변경,813,9788937437632,85,2014, 민음사
나관중, https://bookthumb-phinf.pstatic.net/cover/001/559/00155983.jpg?type=m1&udate=20141224,(이문열 평역)三國志,823,9788937450525,70,2003, 민음사
김성동, https://image.aladin.co.kr/product/15465/19/cover/k842533526_2.jpg,國手,813,9791160200508,30,2018, 솔
성석제, http://image.aladin.co.kr/product/4244/58/cover/8936434144_2.jpg,투명인간,813,9788936434144,29,2014, 창비
박경리, http://image.aladin.co.kr/product/1890/13/cover/8960532444_1.jpg,토지,813,9788960532441,32,2012, 마로니에북스
김형석, http://image.aladin.co.kr/product/11251/13/cover/8934978368_1.jpg,영원과 사랑의 대화,814,9788934978367,110,2017, 김영사
정선근, http://image.aladin.co.kr/product/7460/54/cover/8983717572_1.jpg,백년 허리,514,9788983717573,243,2015, 사이언스북스
스튜디오시리얼, https://bookthumb-phinf.pstatic.net/cover/068/693/06869397.jpg?type=m1&udate=20120326,마법천자문,711,9788950936358,1407,0, 아울북
윤태호, https://bookthumb-phinf.pstatic.net/cover/070/519/07051946.jpg?type=m1&udate=20121107,미생,810,9788960865723,1219,2018, 위즈덤하우스 미디어그룹
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/070/429/07042981.jpg?type=m1&udate=20121101,내일은 발명왕,507,9788937883316,1412,0, 미래엔
곰돌이co., http://image.aladin.co.kr/product/5524/86/cover/893789923x_1.jpg,내일은 발명왕,507,9788937899232,1378,0, 미래엔
송도수, http://image.aladin.co.kr/product/10103/5/cover/8926385779_1.jpg,(코믹 메이플스토리) 수학도둑,410,9788926385777,1443,0, 서울문화사
송도수, https://image.aladin.co.kr/product/11831/92/cover/8926384624_1.jpg,(코믹 메이플스토리) 수학도둑,410,9788926384626,1471,0, 서울문화사
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/068/308/06830887.jpg?type=m1&udate=20150718,내일은 발명왕,507,9788937883293,1359,0, 미래엔
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/072/221/07222185.jpg?type=m1&udate=20130610,내일은 발명왕,507,9788937884931,1349,0, 미래엔
송도수, https://bookthumb-phinf.pstatic.net/cover/122/708/12270820.jpg?type=m1&udate=20170922,(코믹 메이플스토리) 수학도둑,410,9788926384466,1389,0, 서울문화사
스튜디오시리얼, https://bookthumb-phinf.pstatic.net/cover/068/031/06803135.jpg?type=m1&udate=20120120,마법천자문,711,9788950935252,1397,0, 아울북
곰돌이co., http://image.aladin.co.kr/product/3070/59/cover/8937884968_1.jpg,내일은 발명왕,507,9788937884962,1354,0, 미래엔
송도수, http://image.aladin.co.kr/product/4350/30/cover/8926397653_1.jpg,(코믹 메이플스토리) 수학도둑,410,9788926397657,1391,0, 서울문화사
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/073/790/07379082.jpg?type=m1&udate=20131205,내일은 발명왕,507,9788937884993,1308,0, 미래엔
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/069/524/06952498.jpg?type=m1&udate=20120628,내일은 발명왕,507,9788937883309,1331,0, 미래엔
송도수, http://image.aladin.co.kr/product/5173/18/cover/8926398196_1.jpg,(코믹 메이플스토리) 수학도둑,410,9788926398197,1404,0, 서울문화사
스튜디오시리얼, https://bookthumb-phinf.pstatic.net/cover/132/565/13256553.jpg?type=m1&udate=20180126,마법천자문,711,9788950973223,1752,0, 아울북
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/071/396/07139648.jpg?type=m1&udate=20130205,내일은 발명왕,507,9788937883323,1341,0, 미래엔
송도수, http://image.aladin.co.kr/product/7516/48/cover/8926387348_1.jpg,코믹 메이플 스토리 수학도둑 50 - 국내 최초 수학논술만화,0,9788926387344,1392,2016, 서울문화사
송도수, http://image.aladin.co.kr/product/6677/15/cover/8926387216_1.jpg,코믹 메이플 스토리 수학도둑 48 - 국내 최초 수학논술만화,0,9788926387214,1385,2015, 서울문화사
